response,THAP9,LRRFIP1,SPATA6,TBX21,PPIA,NR1H3,SDC4,ASCC3,DEFB1,KCNMB4,GRHPR,CAP1,B4GALT2,BXDC2,SLC13A2,CADM3,CASC5,SLC6A6,SLIT2,MRFAP1L1,HOXC10,HOXA6,HABP2,IL21,KIF18A,CD58,EMID1,RFTN1,RPS23,EEF1G,ORM2,NCOA1,PGK1,ANKRD5,KNG1,RCAN2,SENP2,NAGLU,CGREF1,PYY,FREQ,FUBP1,SLC30A5,BRD8,SPTBN2,MYST4,KIAA0182,BPGM,MAP2K3,IL7R,CAMK2A,EFTUD1,PPP5C,DNAJB14,CSNK1G2,PPL,DKK3,DNAJC6,TSC2,EPB41L5,RPH3AL
3336,3.229461203,5.749002627,4.332404707,3.381922713,12.6043236,4.667769369,8.650610143,6.387837747,7.356047034,3.739663095,8.094902896,9.725725923,4.873075605,6.628679259,3.631415218,3.33457541,2.944761024,3.229266235,7.211042837,7.0134595,8.21664374,3.706785923,3.490115897,3.173484546,4.77479289,6.219169702,6.150363064,5.574035294,12.31365185,12.18613843,3.285305129,5.947170416,8.679930399,4.651011715,3.339210782,4.31209509,6.522114901,4.74371229,4.139273109,3.136814678,4.489698663,5.471043436,5.571533125,5.609055952,3.771904095,5.991554888,5.678629473,5.126675331,5.040782511,3.753656856,3.584749685,5.771811328,5.180501215,4.975162602,5.406327252,7.250449506,4.721390764,3.923696163,5.79070485,3.573282672,4.815494411
439,2.901555334,6.460384276,3.611104743,3.365828354,12.11345031,5.066994428,7.632370358,5.923729889,7.398632412,3.961663325,6.650001219,9.520549026,4.278195338,5.985430955,3.508885482,3.738072566,2.885398296,3.585513772,4.420060056,6.278901149,5.395046252,3.393352092,5.527615525,3.316638957,3.638931898,6.207675699,4.73568668,6.825539477,12.36731329,11.45101989,3.174683282,6.188083365,9.244037711,4.19779696,3.296839629,5.037732939,4.842415376,4.189408197,3.673049362,3.174056143,4.463680893,5.104668172,5.721825043,5.438436162,3.324110073,4.637353104,5.283428519,5.615093237,5.014216495,5.689642829,3.584244466,4.821833236,4.236762685,5.197820652,5.42752347,6.106515178,4.279859353,3.803366887,5.191164817,3.594150078,3.535475326
1641,2.88833747,6.859580188,3.600449584,3.283780614,12.45238127,6.131568751,9.134205539,5.056658385,9.025031898,5.23116946,8.368900724,10.26133686,5.397641865,6.912106584,3.675246712,3.455841661,2.567045421,3.409573768,6.14494136,7.267019525,3.361407716,3.393847486,3.518002349,3.397567318,4.943818903,5.17569634,5.648589634,5.541538596,12.37429501,11.17414928,3.347274513,6.175241306,8.299090747,4.120909725,3.301850605,3.963807414,4.556830641,5.092077537,4.713854877,3.192246754,5.463444672,6.006495073,4.738848366,5.263774086,3.503862367,5.951794811,6.237672267,6.055316863,5.929636319,4.205939528,3.634097794,5.485577894,4.856617394,5.693155117,5.429570199,7.499373182,3.314743788,3.232633766,6.433354939,3.845476364,3.68641995
562,2.816335365,7.26831683,3.765118124,3.112816655,12.51297321,5.96450692,8.599086522,6.298387475,6.162351834,4.069415512,7.477713929,9.99026171,5.130135485,6.443789007,3.756687025,4.469142835,2.688230243,3.200295934,7.069771631,7.814295244,3.578758608,3.480384807,3.525053814,3.316124474,4.200377961,4.856439207,6.979241921,7.249722113,12.88456993,12.38683081,3.407815703,5.11909041,8.940077151,4.87344721,3.484399455,4.462518997,5.427941435,4.073731842,5.332467537,3.164377118,4.784327219,5.63337343,5.600087921,5.461949997,3.223256105,6.13968983,5.895255845,4.301438281,5.039270665,3.84919509,3.454163847,5.427335865,4.977303509,5.548069541,5.720381737,7.207640702,4.437152005,3.24246908,6.991342524,3.782012274,3.196507578
857,2.853121153,7.899766897,3.805358838,3.124328337,12.44127936,5.379229882,7.333616303,6.695045053,3.176615716,5.806558078,7.089266196,9.962806889,4.986710764,5.955905537,3.533534942,3.808167336,2.747681937,3.148298754,7.999066176,8.220948175,4.113733742,3.347336293,3.446789637,3.158319378,4.826920152,5.56721815,5.919165668,7.598254388,12.53518423,12.27593451,3.200094438,5.654467993,8.636035549,4.411441163,3.183855238,6.022609944,5.218715911,4.777106893,4.147016534,3.152094327,5.283395877,5.260052214,5.437936805,5.366683062,4.088065666,6.595564247,6.106838461,5.161571553,5.412688196,6.122812832,3.386113119,5.49117271,4.314051012,6.910271159,5.766675188,8.174067728,5.111336129,3.168820527,6.569294032,3.953364429,3.980454798
1947,3.285892366,7.468544499,4.712060621,3.069254386,12.79090466,6.317360166,8.271552505,6.571370288,9.777967407,4.331319223,7.37042814,9.196814464,5.190411574,6.513068658,3.41635712,3.756524154,2.606710408,3.302801778,5.827313627,8.095927188,3.532650205,3.21785049,3.596551374,3.326093412,4.738619051,5.125779677,5.490412187,7.024335011,12.71235109,12.05228844,3.297095526,6.347434839,8.995220001,5.574709351,3.192709548,4.125716783,5.368260925,4.485619656,4.51898649,3.205430843,4.479527053,5.799006855,6.30919988,5.609141982,3.483641009,6.046479251,6.192082069,5.473660297,5.403229349,3.984428455,3.49874989,5.234413271,4.623182237,6.193775142,5.809889782,7.910032208,4.80145833,3.826759688,7.069790475,3.471379021,4.451615857
1353,2.949257579,7.524721042,4.301290905,3.026916302,12.63014857,5.345090488,9.040797224,6.087107825,8.156105148,3.349103285,7.627965301,9.134307081,4.830125507,5.806825905,3.703749733,4.90703964,2.711854518,3.401256357,5.012240216,7.609968199,3.108648877,3.560624028,4.116666635,3.372568989,3.242192983,4.845145446,5.774937127,8.370361752,12.98764498,12.58989272,3.420731,6.267440945,8.577820989,4.915731337,3.262357553,4.500100179,5.20562205,4.225897,4.052474686,3.182975158,4.498863568,5.567404204,5.765178536,5.453012349,3.389005661,6.543681936,7.022229458,5.271090242,6.266918331,4.132356167,3.409750363,5.513771322,4.651232719,5.695595336,6.01634907,9.171342359,4.103588285,3.456599695,6.578852912,3.80643221,4.322961822
1736,2.888178118,7.770354079,4.019637724,3.054200044,12.35300868,5.635431622,8.128433507,7.194138834,4.37992973,4.42359106,8.284398549,10.0260923,5.129316823,6.932920102,3.454835307,3.462347996,2.66809292,3.463841761,8.087790097,7.991178235,4.118882157,3.089616479,3.54277495,3.264060261,3.842304972,5.996760857,5.437680839,7.894782337,12.54183443,12.31440429,3.264556566,6.472879702,9.343358155,5.006178642,3.183849333,4.593249088,5.535331626,4.31266737,3.642750564,2.988250759,5.722770224,5.468936086,5.899947555,5.482281007,3.860841751,5.985688831,6.266307304,6.582571682,6.062913578,5.120796322,3.526673548,5.367678426,4.234466629,5.815740163,6.676682605,8.016868633,5.023927746,3.981992949,6.842537376,3.609357543,3.843459622
1100,3.300272254,7.34477688,3.473891508,3.265974089,12.0382668,4.455501188,9.68126072,6.55128746,4.968591391,5.301445398,7.167646918,9.849895072,5.60944953,7.020664126,3.74986145,3.518308097,2.574040146,3.44852318,6.276835914,7.567285587,3.485270044,3.378496092,3.472589582,3.113930662,3.747522656,3.879526882,7.806241716,6.558227306,12.38400652,11.41102162,3.433919541,6.340331236,6.844290088,5.338105376,3.268434631,4.477345349,4.492361647,5.144607369,4.699722081,3.299931566,5.244707158,5.394260926,5.327733266,5.166770374,4.180738998,6.68250677,5.780788343,5.445615946,5.222560561,4.931465774,3.559820974,5.664329113,4.376672036,5.204879901,6.187097099,7.258027539,4.037577618,3.781079011,7.479016548,4.429865015,3.497379331
24,2.843803097,7.828151402,3.788007943,3.342282105,12.40942305,6.091274764,8.356556343,7.332223167,5.957101953,4.425706495,7.55671536,9.734460833,5.15920646,6.32633704,3.753102059,3.495092697,2.610175074,3.261187191,5.610253828,6.95906476,4.017199553,3.091245866,3.382028427,3.167555812,4.560148082,5.371446583,4.771240798,7.626075841,12.65264467,12.06513341,3.196431034,6.68208493,9.561513805,4.569026841,3.151044884,4.230042138,5.780676024,4.99474031,4.629861292,3.034637113,4.488807212,5.617956366,5.582331176,5.309527146,3.511095468,6.577218126,5.599682133,6.278918442,5.24840884,4.954347292,3.431593881,5.442745232,4.586146746,4.923629888,6.092216291,7.722731249,3.720412007,3.279511542,6.263850147,3.721139355,4.544771099
11,3.032756048,7.360461465,3.345014665,3.409987516,11.56794134,5.061432504,9.013551334,5.821739733,8.628906046,3.41967426,8.000824765,9.594864339,5.268966259,6.171050781,3.699534859,3.413338687,2.566861178,3.251385178,5.309675626,6.9195275,3.890453551,3.189452388,3.566603523,3.122825152,4.197155188,6.232822133,4.604374619,7.183707005,12.19591463,11.40633115,3.436218324,6.809139391,9.796618834,4.284461811,3.184836156,4.683959653,5.195159958,4.098957811,3.544396619,3.149080041,5.094358661,5.407103057,5.780033374,5.247369095,3.774686336,6.239129408,6.285803068,5.141125025,5.437429019,5.278264545,3.500123526,5.044096903,4.353874241,5.944747712,5.7936298,7.121391863,3.663158598,4.153193427,5.319540377,4.153537807,4.952265707
1446,2.868106918,7.936298977,3.731050593,3.391966208,12.32958641,5.752112321,8.850456893,6.095802148,9.57131369,3.416166639,7.246965248,9.528441353,4.688818553,6.1085235,3.775205462,3.561923247,2.605502464,3.144785342,5.782680736,7.239689859,3.332714871,3.337984284,3.400048405,3.240603275,3.586421666,5.16449666,5.292020641,7.806273876,12.49943511,11.9958264,3.204843492,6.955708787,9.074525979,5.305800004,3.201349957,4.562139806,5.752171443,4.647466551,4.884352768,3.189632755,4.356734982,5.66124532,5.561215098,5.368265855,3.591364718,5.317518607,6.291864854,6.100862494,5.434947583,5.16106436,3.496643161,5.271663631,4.685481549,5.202469724,6.036983325,6.959110143,4.234259909,3.152647076,5.989705626,3.850688464,4.847256006
962,2.757921803,8.075693763,3.677190354,3.438180666,12.06610677,5.231770358,8.947456447,6.606316421,9.59074956,4.865132521,8.29430523,10.05867287,5.557857471,6.541464745,3.789133212,3.870502722,2.563257147,3.260792935,6.164843415,7.080811348,3.397257339,3.227510038,3.326607095,3.126281148,4.139408646,4.752311732,4.537867468,8.973255053,12.16130429,11.59490078,3.526626033,6.89674407,8.507867332,4.61276357,3.196402366,4.757764462,5.422909129,4.48268353,4.862225776,3.113341412,4.995179019,5.62841617,5.615812358,5.098514699,3.510860005,6.747579405,4.725111172,5.266018856,5.78888189,5.980534464,3.409339915,5.997697552,4.822509565,5.8304919,6.560295162,7.796199763,4.084642647,3.791751724,7.154688338,3.702315385,3.12150933
2143,2.773413913,6.979290599,4.295184864,2.963477246,11.99807139,4.55033181,7.629678452,6.183193751,3.408344255,5.844412409,8.013525437,9.62268494,5.279459966,5.828762131,3.649730917,3.861058785,2.647244861,3.12887885,7.956902353,7.56582819,3.732850894,3.469204829,3.409790237,3.209655938,3.440701156,4.836576278,5.387305309,7.3839513,12.53616764,11.34778895,2.958305963,6.037862276,7.936693467,4.336729643,3.117482675,6.980648638,5.116133883,4.21303226,3.504279284,3.135057296,4.665086153,5.298452364,5.536138699,5.503576591,3.254037285,6.414147903,6.797506976,5.399209591,5.405382491,5.299961601,3.380934622,4.524983298,4.902153718,5.595120867,5.543301862,8.61604241,4.432097606,3.337973943,6.742415941,4.584319945,3.325221172
1356,3.032962487,7.647810275,4.690607086,3.348894261,12.4369673,6.095918498,8.593702502,6.982434769,9.077243416,6.67870651,7.661038898,10.20825654,5.199806817,6.46293593,3.77330293,3.496423858,2.638771965,3.445960655,5.545215963,7.202646528,3.418040457,3.28315676,3.689138592,2.993830277,5.488435203,5.223695363,5.803457449,7.680061254,12.66153033,11.88970262,3.079840867,6.039143797,9.018296977,5.211089935,3.105057111,4.439551287,5.133647559,4.095502138,3.34438247,3.213992064,5.153455392,5.626194179,6.00773547,5.47461648,3.855946133,6.341374399,6.967954971,4.927328395,5.532957619,6.5066692,3.424696829,5.078383593,4.662918559,5.398287038,6.213201989,7.654117546,3.343477983,3.241927742,6.218650882,4.727078286,4.513922725
25,3.108965463,8.235079454,3.578450666,3.356730818,12.46469256,4.763294644,7.855500416,6.772357669,6.648292732,4.035399023,8.233033596,9.949976014,4.873553567,6.616994771,3.697448036,3.561872336,2.647339404,3.244831402,5.517761525,6.613133088,4.005456652,3.233257172,3.461055346,3.1305924,3.946417829,5.122615541,4.771166833,7.797713369,12.43927164,11.92400891,3.325622501,5.935685461,9.001030496,4.79597057,3.211911756,4.972037332,5.566565202,4.801954103,3.701432748,3.055515961,4.825553063,5.576983412,5.298036829,5.753329492,3.558066698,7.522147715,6.612269531,5.616170774,5.650355625,5.533762338,3.484872912,5.221402297,5.005940245,5.676432215,5.84676552,8.783550522,4.114250221,3.747140105,6.004580359,3.772110255,3.703112444
2049,3.060738475,7.266796118,3.78923771,3.098853911,12.64887342,4.647779869,8.302448718,6.655759004,5.447375494,5.536020567,7.741838395,9.762529651,5.40400916,6.671469368,3.55908366,3.537835247,2.664035868,3.528409158,6.412965427,7.805146646,3.486920804,3.69497855,3.51924439,3.14181668,4.110495735,5.669900506,5.272929867,7.042491175,12.4820318,12.00251203,3.07070977,6.691765453,9.000078938,4.714515633,3.039688848,5.209040399,5.04822676,4.475285913,5.46771263,3.060858017,4.893124021,5.819069762,5.518255502,5.710458059,3.841625385,5.744485064,5.833733243,6.150394365,5.265158747,4.811873733,3.396770692,6.593682217,4.872832197,6.117839013,6.271807798,7.910339332,4.69020349,3.551510432,6.735055391,4.101194581,4.573757657
1102,2.991050614,6.999507014,4.02794412,3.218106445,12.64010799,5.770138289,9.403451192,7.100536907,8.635160349,3.790501429,8.162909731,10.07969896,5.922808765,7.227017867,3.764040698,4.20869369,2.64830184,3.441473644,5.077756013,6.733521731,3.634837411,3.349663909,3.33184772,3.281013397,5.290496882,5.595601464,5.687213768,7.720480271,12.54445546,11.7717661,4.205944896,6.490181772,9.492287803,5.800809275,3.43785098,4.542580615,5.346098421,4.136019207,3.913070276,3.276206777,5.418264539,5.857170717,5.697883857,5.664661032,4.128295676,6.553769308,7.323017366,5.467103996,6.295634148,5.853928759,3.382257117,6.143634978,5.275638884,5.95792336,6.307990795,6.596928479,3.48857556,4.024282756,5.989455656,3.8593981,3.856786918
506,2.943531523,8.047417177,3.634336471,3.217563133,12.32026372,5.970145923,9.648459514,6.985373189,3.850377341,4.682532381,7.495989299,10.04680278,5.993639323,6.718304176,3.43856548,4.076635725,2.482632205,3.278175057,7.034915637,7.350039067,3.357476431,3.101348012,3.413993789,3.022407099,4.838097869,6.080849237,6.083532078,7.928971095,12.57472656,11.82931792,3.47400939,6.44560496,9.245048949,5.375258492,3.044866004,6.135175064,5.364502195,5.157217546,3.646995459,3.057352727,5.474371025,5.615434432,6.13480403,5.194311401,4.146291472,6.312095644,7.187007212,6.304371098,6.03676321,7.553935667,3.354631419,5.645897514,4.720443217,6.227827877,6.320147044,7.9702539,4.699792177,4.109785231,6.673389957,4.075045092,4.43133513
1007,2.770492712,7.142761945,4.609198356,3.200891423,12.25768363,3.839843584,8.577388142,6.105835314,4.097943061,5.944126159,7.743478404,9.688446685,5.919399201,6.701903844,3.879354868,3.454480915,2.601173431,3.312003798,5.953201353,7.687345993,3.665267814,3.544595426,3.371392474,3.279676178,4.137251969,4.653557442,7.752077092,5.499712339,12.21853796,11.23998915,3.215271403,6.249620422,8.789592347,5.603649207,3.214331425,5.482792819,5.802604319,5.4596735,3.564626212,3.109409522,5.053622668,5.29045779,5.853454339,5.039949669,3.838414537,6.998857497,6.384055152,5.668253532,6.124813593,4.773619254,3.445489785,4.922590028,5.267526814,5.122056062,6.237232284,8.705897372,5.865571025,3.583597,6.284945784,4.563961386,4.123038206
1699,2.993039177,8.03762688,4.393909529,3.021361093,12.16563128,4.51280037,9.272659682,6.096543376,8.577013849,6.210848781,8.209886288,9.354714808,5.182729409,6.614332416,3.624855013,3.38719025,2.560810002,3.189954223,7.622113837,8.393148204,3.457670317,3.236341696,3.469770851,3.255576829,4.650002315,5.333400792,6.373908329,7.433362071,12.2758328,11.69636056,3.083058387,6.818450138,8.950740183,5.398686292,2.995366837,5.590612632,5.147618895,4.923099848,4.704621034,3.084593667,5.603246685,5.598800377,5.922430786,5.637838187,3.834116954,6.934917233,6.68728864,5.544795385,5.585107188,4.60877471,3.487521259,5.955190139,5.258731065,5.379302209,6.641548512,7.250802803,4.51992978,4.088569742,6.400825508,4.921839394,4.350154158
1620,2.756514076,8.175826519,3.767540935,2.933824172,11.63708639,4.969629103,8.875521862,6.676347092,10.13288908,3.842456428,9.312156456,10.47284538,5.20825773,6.755598494,3.620941764,3.458489722,2.704172148,3.404064529,5.611928037,6.094177902,3.346335989,3.462744887,3.571287763,3.416651943,4.158952931,4.8723896,5.101307932,7.835006708,12.43165789,11.74275843,3.334911833,6.944887624,9.065644904,5.015095126,3.192050304,5.078228842,5.214496406,4.404755553,4.368146203,3.106787993,6.112371734,5.95238214,4.702473289,5.236947595,3.369617846,7.095577629,7.184641721,6.468092383,4.810108536,4.557954086,3.370456343,5.463083781,5.105237632,5.907982158,5.756338459,8.29707383,4.640152575,3.779899662,6.256170816,3.882808889,3.529913049
31,3.046019388,6.537973604,3.265721624,3.052102328,11.81594885,5.433158791,8.477445038,6.933567931,6.091384538,3.567863841,7.386845282,9.732438243,5.162395324,5.933413048,3.821401086,3.617001051,2.606586621,3.312038431,5.982241517,6.488503238,3.464672998,3.791922189,3.318575494,3.323429066,4.285789243,5.245184046,6.908217325,6.027262815,12.37792631,11.79389022,3.436916227,6.377288652,8.26347768,5.154652958,3.155852463,4.315471335,5.171511109,4.364758389,4.337128464,3.315632886,4.733425946,5.653899717,5.828112751,5.461012617,3.545136643,5.846988889,5.535415285,5.659031535,5.19120097,4.311141154,3.530773514,4.459356069,5.074818462,5.207871672,6.241579101,7.464501005,5.474265553,3.793703118,6.184918311,3.421091596,3.619587189
819,3.269658194,7.239592411,3.764195635,3.479819235,11.91679738,5.514800602,7.66467047,6.787371043,11.45095799,5.627904425,7.793609163,10.0651893,5.859109329,6.794129262,3.57050788,3.586281463,2.6156403,3.308115542,4.90054854,7.216536287,3.377613541,3.111410319,3.412791034,3.111557891,4.026129125,5.698344666,5.227693935,7.631271326,11.85789635,11.43530897,3.168081393,5.991289493,8.906784834,6.031280866,3.13555023,5.664521286,4.846143329,4.227287186,3.494881336,3.288502827,4.881193329,5.441805922,5.185397376,5.397831544,3.987503086,6.059128392,6.064425863,5.622551457,5.749957787,4.19188936,3.468064906,6.055241552,4.567109616,6.332809641,5.876713465,7.058994509,5.237747092,4.018544886,5.620658804,3.615467436,4.401019718
973,2.920682593,6.933922749,3.153203944,3.582228828,12.13467997,5.540099889,7.998011715,5.69773881,8.483765477,4.005590971,8.193612586,9.453720261,5.187659705,7.543904317,3.70187001,3.587435898,2.731785026,3.316090077,5.161130653,5.451852262,3.49365038,3.226842555,3.397130273,3.056703362,4.404961445,5.284654968,5.0713252,7.140742883,12.70042194,12.00084402,3.102640859,5.927999801,8.552066421,4.182241423,3.435191696,4.515978773,4.653470193,3.765436652,4.974462555,3.156125984,5.156441889,4.937733001,5.669331573,5.971405588,3.381801681,6.547546015,6.16617841,5.17312949,4.771651667,4.591137204,3.517084838,5.141590479,4.495101605,6.057031884,5.67577456,8.174512008,3.258349366,3.561031974,5.350536877,3.554116063,4.463010419
