response,SPATA6,TBX21,NAT9,SMARCA5,HIST1H2AC,LRAP,C20orf149,CAP1,B4GALT2,BXDC2,ZNF133,KCNS3,MRFAP1L1,HOXC10,AHCY,HOXA6,HABP2,DMWD,NTF3,EDG2,ME3,GPR19,COL4A3BP,SSR1,HIST1H1C,CYP3A43,MELK,EFNB3,TAF5,RFTN1,TINF2,TFAP2A,ZNF556,CCNG2,PGK1,FHL1,ANKRD5,HADH,SENP2,UFC1,PACSIN2,CGREF1,FEV,PYY,SPINK1,SLC30A5,BRD8,ERBB2IP,BPGM,YIPF6,ATP9A,TBCE,EFTUD1,TOP2A,RBM12,S100A8,WISP3,TOMM34,FZD8,EPB41L5
1161,3.841032944,3.198911995,5.078221022,6.750775568,5.927787364,3.022790754,6.661908979,9.84435034,5.109316735,6.609119545,5.169933715,5.233369971,8.179175313,3.446072888,7.929592347,3.484955862,3.286813515,4.285534154,4.581054467,6.035576559,4.455922661,3.806421491,6.585859398,8.483563765,6.092792137,3.094901447,6.910598085,4.575875156,5.712910446,8.04931015,5.924883797,4.974640399,3.119510626,6.001577937,9.20132767,7.007562857,4.295977253,6.667005829,5.788959133,9.299472579,7.037202736,3.579857289,3.488181422,3.131886469,3.264181275,6.274226137,5.05056162,8.298409711,5.587579078,8.610583666,7.32940315,6.024877232,5.707835878,7.111478137,6.645991486,7.354540224,5.314153518,5.310706103,2.977322727,3.478036607
1497,3.694521022,3.168836132,5.871687292,5.776608028,7.494722184,5.850333366,6.623395933,10.2551881,5.179362437,6.342710316,5.450226068,4.755055246,7.918300139,3.53531525,8.907318975,3.127802932,3.554441539,4.221230874,3.893579836,4.641433632,4.080123815,4.998258141,7.874851182,7.425749771,8.211730143,3.054289322,7.353751775,4.789150828,5.752450578,7.357222029,5.093523791,6.1095624,3.053556549,6.05098916,8.440691526,3.967301645,5.308640108,5.959424242,5.397632335,9.357845671,6.952387828,3.711929277,3.446178044,3.147993323,3.019623982,6.334854564,5.714087744,8.524615122,6.107986933,7.940777414,7.419252864,6.419704731,5.106698711,8.450774166,6.996564515,6.698365864,6.478411554,7.234675659,3.303145971,3.334174518
129,3.877597372,3.634855132,5.510834659,6.547610142,8.617837574,4.371272948,7.074844425,10.31805743,5.748854135,6.316635228,5.72293966,3.978990742,7.542778256,3.187152236,8.543249817,3.229547603,3.381228585,4.318361861,4.729124895,4.831527703,4.613682805,5.638973977,6.471881323,8.510792534,7.34311047,2.946264587,7.913599266,4.183883701,4.879101764,6.852697038,5.229655265,4.615727622,3.225201258,5.043748404,8.324309945,5.965293646,4.916432215,6.498510943,5.290757139,9.024203779,7.768496826,3.452335515,3.199193653,3.1403984,3.151487174,5.83283633,5.319390979,8.579604246,6.38290749,7.952344989,7.057553198,6.204866173,5.263291554,8.362866585,6.295669598,4.904064103,7.115250553,6.149901208,3.132081554,3.328460868
1652,4.425584087,3.254204133,4.89322764,6.017570834,9.057473211,4.637463997,6.302000435,10.04353115,5.222388539,7.564493992,6.464955245,5.027108388,7.677632552,3.224144352,9.465645864,3.371298343,3.331357223,4.084075544,4.079357497,4.604885843,4.772636853,4.88314704,5.296515774,8.368549489,8.982986005,3.166726403,8.338688376,4.357926861,4.265263642,6.817919125,5.690471004,5.746604014,3.962945855,6.457769497,9.242458031,4.111285022,5.873556008,7.487434776,6.46402418,9.014992156,7.177165692,4.275541277,3.524210021,3.294691696,3.186892543,5.373588047,5.251784324,7.143800773,5.612286519,7.491246856,6.780917269,6.679757554,6.589063612,7.850756555,6.326809363,4.295785467,3.487828506,6.878867507,3.889401747,3.197055275
1144,5.494460228,3.338845172,6.195318435,6.72812957,8.587802348,3.112349938,6.983784462,9.957034183,5.329013277,6.913417205,5.59752896,7.037020035,7.769930435,3.570557561,9.101594556,3.33940599,3.370160044,4.001913585,7.363588583,4.777680225,3.609757238,4.781001745,7.118833059,8.324415433,7.039872381,3.262539642,6.457070837,4.355831488,5.431824665,7.656662385,5.534755022,6.260207023,3.457783396,6.829400475,8.744150581,6.966940073,5.766526988,7.625927181,5.333064698,10.19548666,6.965293206,3.560471733,3.324060204,3.315395322,3.176083341,6.564918284,5.864302822,8.574683832,5.924304557,8.233635035,7.268125758,6.42524946,5.17480822,7.89179946,6.474255525,4.49409175,6.538003927,7.304147691,3.423072812,3.385117754
1167,3.937088926,3.217783943,5.396476873,6.438843365,7.284578019,6.11007655,6.831487596,9.848563153,5.353748679,6.314942334,5.620956078,4.801413332,8.656520881,3.441854668,9.734344952,3.160880693,3.31813661,4.185494017,7.264088332,4.770746956,3.87117223,5.241777649,6.688841171,7.513636406,5.985381094,2.99799854,7.037374185,4.752329497,6.578279047,7.745424958,5.623601785,4.001016231,3.368287173,5.651734614,7.750617242,6.24557171,4.248240886,6.452752636,5.095454491,9.325539197,6.83479054,3.61247945,3.294926666,3.1203268,3.048900067,5.851055012,5.632578705,8.238578215,5.205735688,7.454653855,7.308714118,6.321395814,6.241422571,8.352917245,7.141642238,6.051113994,3.866035911,7.443382819,2.943385308,3.628074916
425,3.818650143,3.38169199,5.668497446,5.367341026,8.813634817,3.527652032,7.072555763,9.761861117,5.331332756,6.26299247,5.503759756,4.228956637,7.179100882,3.672016626,9.544100833,3.123856175,3.370821478,4.389163255,4.423040359,4.542322247,4.344972419,3.658736122,7.412467252,7.651359523,7.448378241,3.120910674,7.21922673,4.372818973,5.673940907,7.01950284,4.920693677,4.095478797,4.71498803,4.403238712,7.322143539,5.335334331,4.860625442,6.425720451,4.338501096,9.725453634,7.260742121,4.091640376,3.171197265,3.255942411,3.405587904,5.873292684,5.91666282,8.444254618,5.245508896,7.595941042,7.864512819,6.247301723,5.489488592,8.332097482,6.424355845,3.804403631,5.680559981,6.697949378,3.269128963,3.568925168
999,3.707568616,3.264848456,4.479998905,6.448330723,7.369014055,5.049502933,7.799003791,9.785819908,5.3809753,6.902170006,4.712089282,4.292082586,7.642651203,3.436918895,9.402596271,3.23764645,3.345289099,4.15112279,4.972669326,4.93815259,4.750928768,5.144778652,6.562209345,7.178646769,8.508436767,3.085717194,7.380888,4.522551122,4.838269486,6.604458328,5.140556922,4.570237786,4.224939789,4.329523595,8.397282934,4.178542678,4.925544389,7.439816937,4.936163442,9.196444542,6.999868427,3.932922895,3.163848957,3.274224431,3.234511946,5.067693169,5.500406704,7.376054758,5.162862877,8.204569353,8.129405345,6.096666261,5.365509477,8.057096025,6.111491828,5.942451147,6.178239936,6.802462525,3.435408806,3.675923447
504,3.868538961,3.451636104,4.957862712,6.349514359,9.605224712,5.963124683,7.025328336,10.2450607,5.388954045,7.698151223,5.496041736,4.599268852,7.162637493,3.354135289,9.717846981,3.279010009,3.335104215,4.247305055,7.4984407,4.947142853,4.428898883,6.435703702,6.721351125,8.480797719,9.063368418,3.135069669,7.839554236,4.113867091,5.244713835,7.024073888,5.201857541,4.132780224,3.413451421,5.011757878,9.098460886,4.464122799,5.345732794,6.0752774,5.910867585,9.801657153,7.243326837,3.888609488,3.224724782,3.388637612,3.30262986,5.556933871,5.2064613,7.454764411,4.835657329,8.269782305,6.923709128,6.245748242,5.280315417,7.362723079,6.359685897,3.761548899,3.691134778,6.916819876,3.20733462,3.695644395
128,4.043277822,3.161542492,4.553755015,5.647385851,8.932291359,5.630357677,7.063303567,10.51395645,5.753298986,6.815976788,5.741824203,4.724264342,8.149459051,4.028960923,9.046736351,3.204542638,3.216206179,4.334159512,5.981351091,4.20718014,4.112405143,4.783119642,5.795588367,6.890816627,6.516009562,3.060124285,7.012240728,5.27825632,5.056295376,7.00799495,5.592683545,4.592758013,3.348684801,6.612832285,8.667182483,6.266146141,4.665622827,7.77407068,5.768090006,9.390385863,6.44138119,3.797911126,3.17401224,3.259214549,3.233575649,5.132320706,5.453487176,6.816629505,5.337439792,7.357315606,7.118739926,6.177649011,5.293693208,7.879827297,6.330467508,3.909935005,4.487733456,7.022563722,3.185745495,3.648487601
134,3.677402974,3.416093044,5.214428815,6.740519466,9.001387576,3.220736851,7.463508034,9.341361232,5.056313074,7.505834325,5.752237097,4.993471235,7.315630813,6.127734303,8.899795933,3.228117014,3.385011213,4.150328662,6.257578904,5.098160143,5.432192951,7.164455075,5.930283728,7.416055277,8.452799129,3.049565416,8.017027389,5.398958139,6.127747525,5.611707795,5.481693515,4.900928151,3.420009411,6.751958635,10.13383614,6.417127423,5.419304693,7.385920182,6.4907772,9.146628647,6.974270508,4.093192996,3.259308669,3.253619865,3.212793063,6.317626939,5.611757541,7.965315315,5.042518728,7.609851904,7.137568594,6.589704516,5.339727563,9.573500999,6.519723586,6.117383747,4.527554798,7.305951929,3.409881501,3.522456177
145,3.653274027,3.008877719,5.449642753,5.925951788,10.38730334,3.433943729,6.724337316,9.813772484,4.899283619,7.364606521,5.962280988,4.708423722,8.087473363,3.351428324,9.836551142,3.334616462,3.374990364,3.946908148,3.835007286,4.437851234,5.142755714,4.263066136,6.538346558,8.101360997,10.14116323,3.12653875,7.915810373,4.243045237,4.344850549,7.512001961,6.40814053,4.258328086,3.673622869,6.88016381,9.780725477,4.328467853,4.545540861,7.464975679,5.12654127,9.740107252,6.547174608,3.96009741,3.352478179,3.22680214,3.152246308,6.632586803,5.241057511,7.674492293,6.365211492,7.871936625,6.195360942,6.433266676,4.860204002,7.303662454,5.803225562,5.829879,4.558335692,6.717042538,3.51030348,3.751801868
126,4.08562206,3.061684482,6.177294978,5.990605799,6.839301645,5.960244859,7.87242652,9.827576368,5.707529439,6.745174421,5.149602317,4.758604974,7.252239096,3.501021868,9.325484574,3.376572685,3.290990221,4.37258679,5.441393222,5.237813453,4.656465017,3.697241108,6.623936509,7.079103215,8.180952469,3.112759715,7.923053863,4.774693272,4.627651212,6.799558311,5.475365457,3.726212649,3.464811574,5.062663298,8.880352452,4.578548791,5.692320819,6.279875785,5.413373037,9.434117112,6.582756915,3.63886828,3.245738959,3.107389024,3.566974606,5.924589087,5.175627972,7.787652716,6.334192253,8.176741248,7.064782064,7.069046354,6.228970137,8.54665429,6.524320275,5.468493912,6.320669459,6.604232191,3.014842708,3.457332905
78,4.977690352,3.223270543,4.507659769,6.855055512,8.80998798,5.391957033,6.733400085,9.844175134,5.376946606,6.452391574,5.187382734,5.092805038,6.760821651,4.072960812,8.841494286,3.373636233,3.468394597,3.95779055,6.718880874,4.715636223,4.294328651,4.505561175,6.94646138,7.445520222,7.770897243,3.195537118,5.962778741,4.229930398,4.660423261,9.37445104,5.222406082,4.914660495,3.856188606,6.116320162,8.018024398,4.707308257,4.943232101,6.602491255,4.676143358,9.483674095,7.632792124,3.972337586,3.284332743,3.361273302,3.184142272,5.171497976,5.19261038,7.865043766,5.730199053,8.090376399,7.288946314,6.338929751,5.875652249,7.284887484,6.66222374,4.071178038,6.603928621,6.613479805,3.452017471,3.411678037
118,4.420801662,2.971836632,5.223673713,6.535543552,8.669465771,6.978075956,6.137846073,9.708212151,4.514177799,6.931075173,5.357253311,7.154081811,7.625409871,3.527707864,8.063169248,3.219501644,3.377235159,4.290303099,3.912187374,4.302240913,3.800021154,4.121368938,8.401321728,8.370619435,8.479494118,3.045855128,7.367993892,4.585755467,4.549638744,6.963859613,5.492483898,4.059552081,3.446394895,6.659911209,10.03818574,4.01670612,5.206735378,6.837476259,5.663284032,9.426813203,8.135374403,3.376868333,3.212452153,3.036214872,3.136381323,6.366732679,5.798642364,8.835735577,7.34405814,8.260199843,6.552137151,6.710067023,6.120872241,9.284226966,6.455951499,3.429833864,5.068923389,6.632279822,3.162299121,3.205858562
94,3.694050698,3.375928196,5.089928542,6.173069695,9.273353407,5.925767205,7.142143058,9.863257299,5.151255515,7.901731258,4.86533626,5.35007941,7.34723017,3.57603414,9.283867635,3.135351699,3.287320657,4.296305572,4.190043474,4.867945881,4.108750798,4.850109942,5.832723549,8.125415362,10.40039622,3.116721042,7.450819842,4.814561638,5.228308614,6.823684534,4.774498942,3.622656792,3.381860416,5.304682335,9.920425915,5.425529922,4.371410156,6.878569138,5.487794411,10.34006781,7.246099502,4.193522353,3.840444101,3.258144458,3.126071723,5.878434243,5.825385652,6.610022287,5.019944941,8.825224241,6.896984216,7.879854494,5.349694681,8.693038317,6.23643513,5.952427733,5.177510632,7.067741577,3.556056939,3.810575851
433,3.55629742,3.177997332,5.970087542,5.661670797,9.52865322,4.822615077,6.941750085,10.23836902,5.413598233,6.174611514,5.407930295,5.141904906,7.298034731,3.599910686,8.811114082,3.287713788,3.482656821,4.804928222,3.859665963,4.405240294,5.197928459,4.220594574,6.697634151,7.128116759,9.617999509,2.950775951,6.735235065,4.281722216,5.923882008,9.118706187,5.435437166,3.696723179,4.613382005,4.8598465,8.553305627,5.349595749,4.565346868,6.617198511,5.221147516,8.998011371,6.700062259,4.680470165,3.05235113,3.208777176,3.214966492,5.461794663,5.1411938,7.206963513,5.063292703,8.179287712,7.687121802,6.194191899,5.734508278,6.344422702,6.432478183,5.339821738,4.136462841,6.912633278,3.068187023,3.763021957
372,4.239397205,3.02878021,5.993729319,5.937492898,7.834560838,5.213219347,6.589890093,9.652343683,5.183439875,5.979408012,5.795774429,4.686028115,8.144811787,4.280414117,8.98285583,3.255290694,3.394268908,4.819453104,6.384009948,5.095017386,4.545695918,4.145238574,6.247244345,6.497716886,6.438849963,2.997576536,6.542638942,4.962392998,4.545469335,7.509192805,5.287714352,3.751710762,3.282053794,5.513040096,7.95060048,5.941663681,4.416982773,6.381738059,5.167733119,9.761220684,6.377550132,3.487055051,3.153551568,3.012349692,3.181563274,5.487813421,5.504541766,8.006671066,5.556913764,7.773028102,7.689543872,5.686344926,4.690180786,6.879901783,6.690335974,5.893505682,3.498318831,6.79349119,3.111375772,4.427883395
261,3.94732267,3.272734849,6.109971536,6.881837269,9.269436052,3.220146694,7.295256344,11.60803526,6.034679928,6.724275481,5.468370854,5.650748285,7.199779864,3.659437957,9.660195064,3.129296225,3.737336169,4.496912764,4.3974109,4.31110941,4.56620319,5.27063838,7.053648519,8.379336058,8.999668207,3.06726973,7.834166345,5.33421449,6.865088994,6.510561126,5.432283064,3.883301074,3.672462031,6.032200131,8.734241571,5.82192683,5.263169607,7.244605259,5.843952191,9.192734227,6.814735491,3.595036388,3.248546952,3.091142539,3.177727318,6.211797861,5.422931451,8.086714988,7.045003706,8.053066944,6.565065926,7.344060443,5.801606636,8.08222556,6.374098102,4.612277631,4.214714277,6.9516561,3.10969215,3.489505129
328,4.508559235,3.294134541,6.21970724,6.300573065,8.576973036,5.349731256,7.874802132,10.34794706,5.207193846,6.337533164,5.851698819,4.086079033,7.369727926,3.351251319,9.690468872,3.228505474,3.434383638,4.358555699,5.109097977,4.946536699,6.463803977,4.698062601,6.868221489,7.467067045,9.995561962,2.972935364,7.484087296,5.266120971,6.13599573,7.734865569,5.801462968,5.667354134,4.35658267,6.01836609,9.070198922,6.979821498,5.310308509,6.381170352,5.246489819,9.255989074,6.282732697,3.461425114,3.283463422,3.162778996,3.312652554,6.077360131,5.572766021,8.030345859,4.890992937,8.11308192,7.845473206,5.607839363,5.004327638,7.917781155,6.535296382,6.897500209,4.932800556,6.725861112,3.208492918,4.536068485
266,3.604107965,3.269445469,5.704920178,6.158703364,9.106886212,6.960769823,7.116246701,10.04976664,5.152799308,6.822654848,6.00034977,5.084109453,7.012540317,4.488935034,8.9440778,3.078447281,3.414466533,4.718583357,4.183670664,4.168375408,4.697988392,5.821564094,6.589648632,8.087456528,8.249543896,2.970551804,7.610890118,4.11879663,5.020643273,7.801903596,5.646547834,4.760120134,3.857629965,6.286976051,9.107767335,4.812443993,4.791132874,6.41493938,5.562156696,9.000252964,6.863955785,3.931929739,3.274157021,2.99711305,3.32657569,5.488821796,5.891759511,8.098854232,6.169540321,8.411863553,7.987925358,6.068747614,5.453184461,8.110609314,6.594696256,4.445388116,3.854773764,6.022792109,3.027513744,4.299433729
295,3.685415567,3.07943335,6.422110847,6.731692026,8.481258931,3.473304306,7.179026599,9.867186628,5.25108376,6.549615127,5.198412517,4.375475265,7.979291907,4.007729825,9.608667793,3.613875887,3.621935041,4.513641707,7.988823956,4.73694874,5.943587949,4.170092847,6.401283964,8.705538529,8.94136423,2.961673568,6.791749141,5.100034108,4.666579972,7.256950091,5.810299697,3.884805867,3.194085315,6.386477339,9.109236538,8.035465643,4.959668062,7.068068907,4.817698918,9.675607246,6.774088481,4.99244803,3.150800296,2.998464926,3.242113009,5.444783004,5.733886194,7.645899712,5.984764205,7.965643302,7.782796498,7.019343169,6.814181493,7.335281577,6.573374214,5.697814304,5.507386965,7.089295619,3.095833691,3.884372519
191,3.887293698,3.153027162,6.404932999,6.538907406,9.550833312,3.402023048,8.372195792,10.26111027,5.894545063,7.468961434,5.703306174,4.211117569,7.004788469,3.52832712,9.309415567,3.182959402,3.431870053,4.388075111,3.81207622,4.700587774,5.209782047,4.684101382,7.151409752,8.160332475,9.724308272,3.054980666,7.864613697,3.993115732,5.694034646,7.740407982,5.778863795,4.232299123,3.96633338,6.518555193,9.767061892,3.753796592,5.757129127,7.66245781,5.415849287,8.9339286,6.77683028,4.682393713,3.423927867,3.080975904,3.367743204,6.008965915,5.695683472,7.850813867,5.68734375,8.497184997,7.048468082,6.742226262,6.091467186,8.799019508,6.849530329,6.330101044,3.760354079,6.934666854,3.028120383,4.120135024
701,3.977700221,3.325439419,4.261034065,6.320991104,9.531395621,6.014119593,6.928826196,10.44297525,5.533780514,6.167255196,4.987799617,5.691471662,6.914828807,3.643383256,8.354728661,3.179969057,3.568242023,4.300507294,3.932724246,4.526222093,3.500005205,3.552148529,5.651442848,8.733309154,8.884191112,2.999145079,7.71004137,3.956525759,4.525014134,8.478570788,4.495095748,4.566909127,3.49032049,4.939271885,9.689823023,4.287246105,5.862721816,7.856287123,4.292697538,9.31357131,8.034253069,3.848648631,3.561347386,3.120198319,3.298587586,5.255521652,5.177999004,8.14110865,7.056244101,7.510545311,7.387700646,5.380609952,5.624955496,7.438890943,5.873714542,8.269871601,5.640090556,6.294172271,3.294142115,3.48107264
789,4.194807944,3.676120539,5.104999225,6.326514248,7.124260173,4.85504144,7.056928392,9.401614691,5.298918805,7.309706153,5.984843634,4.374973521,7.382515058,3.285341821,9.418159388,3.422714893,3.403290209,4.391267062,7.181368548,3.896698807,4.282147001,4.346873889,7.211745736,7.979309092,4.823442464,3.06018268,8.101532523,4.281129175,7.372891755,6.223913175,5.340499535,4.112111749,4.390735888,5.166376729,7.640680181,4.744736953,6.758924333,6.093932504,5.053878664,9.480285568,7.122026984,3.930163783,3.389479573,3.226313256,3.302502407,5.959238144,5.749682771,7.524382095,6.354153453,7.414149193,7.355951225,6.575761849,5.796427633,7.558276595,6.415504529,3.434692741,5.670204126,6.152328328,3.21567474,3.441469718
797,3.430340117,3.531558274,5.242158813,7.041668341,8.641049015,5.387345281,7.205002848,10.95267834,6.147303071,6.378190324,5.322779777,3.767393935,7.148257785,3.51513579,8.457900724,3.150140058,3.418351408,4.256391555,3.89109365,4.49055431,3.936913489,4.670161975,6.736293123,8.588542746,7.572883841,3.163937074,7.35885895,4.960340233,6.24123707,6.759062748,5.627517186,5.728666134,3.353035473,5.995397375,9.696753844,7.328249653,5.487790855,7.208843842,4.790155767,9.263881802,6.804936688,4.185713287,3.359162541,3.04720564,3.216124899,5.890313361,5.238005812,8.116965925,5.615617739,8.386172074,7.639023013,6.905969942,5.617508718,7.714263862,6.531490216,7.771290173,6.604484118,6.781273157,3.365508809,3.388631963
